seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_67813	2986	No terminal repeats	4	11	0.8130	NA	0	1.2840	NA	NA
k141_323819	1959	No terminal repeats	2	11	0.8125	NA	1	1.1134	virb4	NA
k141_261422	9183	No terminal repeats	10	11	0.8111	NA	0	0.7200	NA	NA
k141_16368	3178	No terminal repeats	5	11	0.8109	NA	0	0.9600	NA	NA
k141_136471	2635	No terminal repeats	2	11	0.8102	NA	0	0.5382	NA	NA
k141_275374	7136	No terminal repeats	7	11	0.8097	NA	0	0.6919	NA	NA
k141_121249	1710	No terminal repeats	2	11	0.8084	NA	1	0.9746	T_virB10	NA
k141_222498	4167	No terminal repeats	5	11	0.8082	NA	0	0.6577	NA	NA
k141_168175	6668	No terminal repeats	5	11	0.8072	NA	0	0.4842	NA	NA
k141_240070	3377	No terminal repeats	4	11	0.8066	NA	0	0.6683	NA	NA
k141_120360	1742	No terminal repeats	4	11	0.8061	NA	1	1.8807	F_traV	NA
k141_325557	6322	No terminal repeats	7	11	0.8060	NA	0	0.1405	NA	NA
k141_74283	5444	No terminal repeats	4	11	0.8048	NA	0	0.6649	NA	NA
k141_304364	1110	No terminal repeats	2	11	0.8040	NA	1	0.9769	T_virB9	NA
k141_266467	4330	No terminal repeats	4	11	0.8029	NA	0	0.2602	NA	NA
k141_91228	3165	No terminal repeats	3	11	0.8027	NA	0	0.5398	NA	NA
k141_310324	3656	No terminal repeats	2	11	0.8026	NA	0	1.2334	NA	NA
k141_294441	6387	No terminal repeats	6	11	0.8022	NA	0	0.3347	NA	NA
k141_180425	4296	No terminal repeats	5	11	0.8020	NA	0	1.0542	NA	NA
k141_179545	1953	No terminal repeats	2	11	0.8019	NA	1	1.0670	t4cp1	NA
k141_139636	1142	No terminal repeats	2	11	0.8019	NA	2	2.2037	G_tfc12;G_tfc11	NA
k141_288817	2645	No terminal repeats	4	11	0.8014	NA	0	1.2486	NA	NA
k141_227119	10182	No terminal repeats	12	11	0.8014	NA	0	0.7501	NA	NA
k141_122916	3576	No terminal repeats	6	11	0.8014	NA	0	0.6132	NA	NA
k141_73128	3317	No terminal repeats	4	11	0.8001	NA	0	0.5431	NA	NA
k141_35190	7125	No terminal repeats	7	11	0.8000	NA	0	0.2375	NA	NA
k141_193774	4568	No terminal repeats	6	11	0.7999	NA	0	1.4684	NA	NA
k141_158164	3237	No terminal repeats	3	11	0.7999	NA	0	1.6355	NA	NA
k141_216442	2563	No terminal repeats	5	11	0.7990	NA	0	1.6207	NA	NA
k141_179270	1000	No terminal repeats	2	11	0.7988	NA	1	1.1317	T_virB3	NA
k141_220048	9656	No terminal repeats	10	11	0.7986	NA	0	0.8468	NA	NA
k141_335184	10302	No terminal repeats	5	11	0.7985	NA	0	0.7741	NA	NA
k141_317707	5369	No terminal repeats	5	11	0.7981	NA	0	0.3077	NA	NA
k141_313537	6744	No terminal repeats	8	11	0.7978	NA	0	1.7143	NA	NA
k141_54900	12400	No terminal repeats	13	11	0.7968	NA	0	1.0807	NA	NA
k141_334542	4350	No terminal repeats	10	11	0.7959	NA	1	1.8907	NA	NA
k141_103109	8134	No terminal repeats	7	11	0.7947	NA	0	0.3198	NA	NA
k141_56828	1237	No terminal repeats	2	11	0.7942	NA	1	0.9769	T_virB9	NA
k141_212602	4954	No terminal repeats	5	11	0.7940	NA	0	0.2520	NA	NA
k141_157202	11871	No terminal repeats	16	11	0.7934	NA	0	0.2775	NA	NA
k141_198588	3028	No terminal repeats	4	11	0.7931	NA	0	1.5843	NA	NA
k141_66417	1129	No terminal repeats	3	11	0.7927	NA	1	1.4636	F_traE	NA
k141_190596	2709	No terminal repeats	4	11	0.7921	NA	0	0.3886	NA	NA
k141_5824	2530	No terminal repeats	3	11	0.7910	NA	0	1.4802	NA	NA
k141_340889	2637	No terminal repeats	3	11	0.7907	NA	0	0.7783	NA	NA
k141_36701	8380	No terminal repeats	7	11	0.7899	NA	0	3.1693	NA	NF000272
k141_236867	4094	No terminal repeats	6	11	0.7897	NA	0	1.0765	NA	NA
k141_366454	1050	No terminal repeats	3	11	0.7892	NA	1	1.3266	NA	NA
k141_206773	5496	No terminal repeats	6	11	0.7892	NA	0	0.6179	NA	NA
k141_16889	4921	No terminal repeats	6	11	0.7881	NA	0	1.0263	NA	NA
k141_129875	1285	No terminal repeats	2	11	0.7879	NA	1	1.2562	T_virB6	NA
k141_104439	7755	No terminal repeats	8	11	0.7877	NA	0	0.6688	NA	NA
k141_140299	7227	No terminal repeats	7	11	0.7875	NA	0	0.1720	NA	NA
k141_220948	5622	No terminal repeats	6	11	0.7872	NA	0	0.1993	NA	NA
k141_191215	3289	No terminal repeats	4	11	0.7870	NA	0	0.4058	NA	NA
k141_150678	3483	No terminal repeats	5	11	0.7860	NA	0	0.2471	NA	NA
k141_61052	1074	No terminal repeats	3	11	0.7856	NA	1	1.6689	NA	NA
k141_284564	1484	No terminal repeats	2	11	0.7855	NA	1	1.0283	NA	NA
k141_92503	7658	No terminal repeats	8	11	0.7851	NA	0	0.1401	NA	NA
k141_180469	2580	No terminal repeats	4	11	0.7849	NA	0	0.8734	NA	NA
k141_18168	1389	No terminal repeats	2	11	0.7836	NA	1	0.2748	NA	NA
k141_316644	6304	No terminal repeats	7	11	0.7834	NA	0	0.6129	NA	NA
k141_333417	5289	No terminal repeats	7	11	0.7833	NA	0	0.5111	NA	NA
k141_124591	2382	No terminal repeats	3	11	0.7820	NA	1	1.6231	B_traN	NA
k141_50489	4175	No terminal repeats	2	11	0.7818	NA	0	0.3181	NA	NA
k141_225463	2785	No terminal repeats	4	11	0.7810	NA	0	0.8292	NA	NA
k141_203648	2919	No terminal repeats	3	11	0.7797	NA	0	1.2468	NA	NA
k141_235680	16601	No terminal repeats	22	11	0.7796	NA	0	1.0252	NA	NA
k141_107870	1827	No terminal repeats	3	11	0.7789	NA	1	1.0408	T_virB3	NA
k141_266119	1024	No terminal repeats	1	11	0.7784	NA	1	1.3074	F_traG	NA
k141_35740	5817	No terminal repeats	7	11	0.7779	NA	0	0.2207	NA	NF000005
k141_100566	6006	No terminal repeats	6	11	0.7776	NA	0	2.6477	NA	NA
k141_197465	2588	No terminal repeats	4	11	0.7773	NA	0	1.0670	NA	NA
k141_179717	1106	No terminal repeats	2	11	0.7773	NA	1	1.1254	MOBH	NA
k141_233206	3289	No terminal repeats	4	11	0.7767	NA	0	0.7139	NA	NA
k141_322541	2897	No terminal repeats	4	11	0.7764	NA	0	0.5257	NA	NA
k141_129559	1592	No terminal repeats	1	11	0.7761	NA	1	1.1134	virb4	NA
k141_102271	4491	No terminal repeats	5	11	0.7760	NA	0	1.2959	NA	NA
k141_365209	1262	No terminal repeats	2	11	0.7752	NA	1	1.0188	T_virB8	NA
k141_181724	9534	No terminal repeats	7	11	0.7745	NA	0	0.8565	NA	NA
k141_120265	35560	No terminal repeats	31	11	0.7730	NA	7	3.3058	G_tfc7;t4cp1;MOBH;F_traL;F_traK;F_traB;F_traV	NA
k141_152108	3686	No terminal repeats	5	11	0.7727	NA	1	1.2225	NA	NA
k141_147921	2800	No terminal repeats	3	11	0.7722	NA	0	1.7122	NA	NA
k141_186540	4280	No terminal repeats	7	11	0.7719	NA	0	2.0686	NA	NA
k141_144572	3534	No terminal repeats	4	11	0.7715	NA	0	1.2661	NA	NA
k141_66287	1039	No terminal repeats	2	11	0.7713	NA	1	1.4636	F_traE	NA
k141_361364	2057	No terminal repeats	2	11	0.7711	NA	1	1.1426	NA	NA
k141_292824	2691	No terminal repeats	4	11	0.7703	NA	0	0.3430	NA	NA
k141_188143	4427	No terminal repeats	6	11	0.7692	NA	0	1.0210	NA	NA
k141_363733	5368	No terminal repeats	8	11	0.7691	NA	0	0.4227	NA	NF000402
k141_298845	4470	No terminal repeats	4	11	0.7691	NA	0	0.5706	NA	NA
k141_20520	3162	No terminal repeats	5	11	0.7690	NA	0	0.7183	NA	NA
k141_33783	3132	No terminal repeats	5	11	0.7688	NA	0	0.3366	NA	NA
k141_160724	2578	No terminal repeats	2	11	0.7682	NA	0	0.4130	NA	NA
k141_334420	3733	No terminal repeats	4	11	0.7665	NA	0	0.8458	NA	NA
k141_155655	3498	No terminal repeats	5	11	0.7652	NA	0	0.4753	NA	NF012174
k141_181182	3483	No terminal repeats	4	11	0.7631	NA	0	1.0755	NA	NA
k141_334551	4815	No terminal repeats	4	11	0.7627	NA	0	1.8891	NA	NA
k141_108499	12221	No terminal repeats	15	11	0.7626	NA	0	1.3892	NA	NA
k141_261869	2590	No terminal repeats	4	11	0.7623	NA	0	1.0608	NA	NA
k141_210757	6911	No terminal repeats	7	11	0.7621	NA	0	0.2502	NA	NA
k141_189830	3960	No terminal repeats	4	11	0.7601	NA	0	0.4655	NA	NA
k141_33212	5149	No terminal repeats	3	11	0.7600	NA	0	1.0452	NA	NA
k141_237692	9018	No terminal repeats	15	11	0.7596	NA	0	0.9003	NA	NA
k141_166655	7415	No terminal repeats	5	11	0.7588	NA	0	0.5279	NA	NF000272
k141_74079	4717	No terminal repeats	6	11	0.7579	NA	0	0.8370	NA	NA
k141_35074	3188	No terminal repeats	4	11	0.7578	NA	0	0.5382	NA	NA
k141_178757	3096	No terminal repeats	6	11	0.7578	NA	0	0.8047	NA	NA
k141_22519	6174	No terminal repeats	7	11	0.7577	NA	0	2.0296	NA	NA
k141_272194	2925	No terminal repeats	6	11	0.7561	NA	0	1.0812	NA	NA
k141_179878	3212	No terminal repeats	5	11	0.7554	NA	0	0.1660	NA	NA
k141_224609	3292	No terminal repeats	4	11	0.7535	NA	0	0.3336	NA	NA
k141_162032	5464	No terminal repeats	7	11	0.7522	NA	0	1.2342	NA	NA
k141_207456	9267	No terminal repeats	10	11	0.7521	NA	0	0.8542	NA	NA
k141_312766	7555	No terminal repeats	10	11	0.7515	NA	0	2.1042	NA	NA
k141_72881	5553	No terminal repeats	5	11	0.7511	NA	0	0.6337	NA	NA
k141_157403	2633	No terminal repeats	3	11	0.7510	NA	0	0.9851	NA	NA
k141_117322	3086	No terminal repeats	3	11	0.7509	NA	0	1.0272	NA	NA
k141_139755	2619	No terminal repeats	2	11	0.7477	NA	0	0.4062	NA	NA
k141_136141	4402	No terminal repeats	3	11	0.7471	NA	0	0.3705	NA	NA
k141_44901	3479	No terminal repeats	4	11	0.7470	NA	0	1.2622	NA	NA
k141_341917	4708	No terminal repeats	6	11	0.7469	NA	0	1.9211	NA	NF033135
k141_357033	6970	No terminal repeats	7	11	0.7466	NA	0	0.4057	NA	NA
k141_151199	5971	No terminal repeats	6	11	0.7461	NA	0	0.5757	NA	NA
k141_140790	8272	No terminal repeats	8	11	0.7453	NA	0	1.9426	NA	NA
k141_285701	3035	No terminal repeats	2	11	0.7452	NA	0	1.3411	NA	NA
k141_77291	3237	No terminal repeats	5	11	0.7423	NA	0	0.2181	NA	NA
k141_125878	1131	No terminal repeats	2	11	0.7421	NA	1	1.2758	G_tfc24	NA
k141_333815	3328	No terminal repeats	2	11	0.7415	NA	0	0.8851	NA	NA
k141_370586	7304	No terminal repeats	6	11	0.7407	NA	0	1.2123	NA	NA
k141_75319	2635	No terminal repeats	4	11	0.7400	NA	0	0.4516	NA	NA
k141_24748	5695	No terminal repeats	8	11	0.7397	NA	0	1.5290	NA	NA
k141_244896	3426	No terminal repeats	2	11	0.7369	NA	0	0.3119	NA	NA
k141_307031	1015	No terminal repeats	1	11	0.7369	NA	1	1.7114	NA	NA
k141_335401	2789	No terminal repeats	6	11	0.7364	NA	0	0.4125	NA	NA
k141_283518	6285	No terminal repeats	7	11	0.7353	NA	0	0.2763	NA	NA
k141_197711	8154	No terminal repeats	7	11	0.7353	NA	0	2.1611	NA	NA
k141_198436	2657	No terminal repeats	2	11	0.7349	NA	0	0.8872	NA	NA
k141_205179	3619	No terminal repeats	4	11	0.7286	NA	0	0.5272	NA	NA
k141_264937	2535	No terminal repeats	3	11	0.7283	NA	0	1.4428	NA	NA
k141_35813	6072	No terminal repeats	6	11	0.7274	NA	0	1.0785	NA	NA
k141_8800	4113	No terminal repeats	3	11	0.7259	NA	0	0.5372	NA	NA
k141_10752	2747	No terminal repeats	3	11	0.7256	NA	0	0.3218	NA	NA
k141_248750	2949	No terminal repeats	4	11	0.7253	NA	0	0.5371	NA	NA
k141_265217	3099	No terminal repeats	4	11	0.7250	NA	0	0.4726	NA	NA
k141_56627	2943	No terminal repeats	3	11	0.7249	NA	0	0.6477	NA	NA
k141_321390	2958	No terminal repeats	6	11	0.7238	NA	0	0.6906	NA	NA
k141_190728	1893	No terminal repeats	2	11	0.7235	NA	1	1.1426	NA	NA
k141_329317	3649	No terminal repeats	4	11	0.7211	NA	0	1.6729	NA	NA
k141_39943	5792	No terminal repeats	7	11	0.7210	NA	0	2.3502	NA	NA
k141_229628	4969	No terminal repeats	8	11	0.7196	NA	1	1.6902	B_traF	NA
k141_337245	2583	No terminal repeats	3	11	0.7194	NA	0	0.5333	NA	NA
k141_193671	5991	No terminal repeats	7	11	0.7191	NA	0	2.4754	NA	NA
k141_240500	3523	No terminal repeats	4	11	0.7189	NA	0	1.4090	NA	NA
k141_106969	5832	No terminal repeats	7	11	0.7177	NA	0	0.4072	NA	NA
k141_57249	3177	No terminal repeats	4	11	0.7133	NA	0	0.5667	NA	NA
k141_301862	4467	No terminal repeats	4	11	0.7128	NA	0	0.5598	NA	NA
k141_318909	3934	No terminal repeats	4	11	0.7112	NA	0	1.2468	NA	NA
k141_238235	4767	No terminal repeats	5	11	0.7097	NA	0	0.2019	NA	NA
k141_224621	3514	No terminal repeats	4	11	0.7082	NA	0	0.3296	NA	NA
k141_340231	2993	No terminal repeats	3	11	0.7073	NA	0	1.0243	NA	NA
k141_309119	2813	No terminal repeats	5	11	0.7068	NA	0	0.2429	NA	NA
k141_110894	1804	No terminal repeats	3	11	0.7065	NA	1	1.6000	NA	NA
k141_134944	2662	No terminal repeats	2	11	0.7063	NA	0	0.8535	NA	NA
k141_358249	3609	No terminal repeats	4	11	0.7031	NA	0	0.4347	NA	NA
k141_246307	2707	No terminal repeats	4	11	0.7011	NA	0	0.9852	NA	NA
