seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_717980	4649	ITR	6	11	0.9935	NA	1	4.3739	NA	NA
k141_633988	7531	No terminal repeats	8	11	0.9935	NA	1	8.7688	NA	NA
k141_904037	1809	No terminal repeats	3	11	0.9935	NA	2	2.9394	MOBQ	NA
k141_53428	6823	No terminal repeats	10	11	0.9935	NA	1	3.6576	NA	NA
k141_798324	1097	No terminal repeats	2	11	0.9935	NA	2	2.9387	MOBP1	NA
k141_874135	1044	No terminal repeats	4	11	0.9935	NA	1	1.9099	NA	NA
k141_258773	3246	No terminal repeats	3	11	0.9935	NA	1	3.2077	MOBQ	NA
k141_482376	1092	No terminal repeats	4	11	0.9935	NA	4	5.5161	G_tfc10;G_tfc9;G_tfc8;G_tfc7	NA
k141_1045431	1378	No terminal repeats	1	11	0.9935	NA	1	1.7183	MOBF	NA
k141_402704	7174	No terminal repeats	6	11	0.9935	NA	0	5.0623	NA	NA
k141_1105789	4943	DTR	9	11	0.9934	NA	2	4.0398	MOBP1	NA
k141_123746	19623	No terminal repeats	19	11	0.9934	NA	9	14.0985	MOBH;t4cp1;F_traL;F_traE;F_traK;F_traB;F_traV	NA
k141_1127024	10266	No terminal repeats	12	11	0.9934	NA	1	2.8006	NA	NA
k141_1332327	1990	No terminal repeats	2	11	0.9934	NA	1	2.6481	NA	NA
k141_633043	1491	No terminal repeats	3	11	0.9934	NA	2	3.2261	MOBQ	NA
k141_244	2559	No terminal repeats	5	11	0.9933	NA	0	3.0603	NA	NA
k141_1607829	2280	No terminal repeats	3	11	0.9933	NA	1	2.0773	NA	NA
k141_1242358	8922	No terminal repeats	11	11	0.9933	NA	1	8.1226	F_traE	NA
k141_844470	4544	No terminal repeats	6	11	0.9933	NA	0	3.4366	NA	NA
k141_26857	3125	No terminal repeats	3	11	0.9933	NA	2	1.8586	NA	NA
k141_1604740	4064	No terminal repeats	5	11	0.9933	NA	0	2.1376	NA	NA
k141_1801377	1702	No terminal repeats	3	11	0.9933	NA	1	2.0761	NA	NA
k141_672245	1790	No terminal repeats	4	11	0.9933	NA	2	4.1217	F_traH;F_traH	NA
k141_1550828	10169	No terminal repeats	14	11	0.9933	NA	1	6.5556	NA	NA
k141_184693	4870	No terminal repeats	7	11	0.9933	NA	0	4.4312	NA	NA
k141_1534838	5156	No terminal repeats	6	11	0.9933	NA	0	6.5751	NA	NA
k141_431833	2593	No terminal repeats	5	11	0.9933	NA	1	3.4366	NA	NA
k141_44625	1658	No terminal repeats	2	11	0.9933	NA	1	1.7183	NA	NA
k141_136786	1163	No terminal repeats	3	11	0.9933	NA	1	3.1196	NA	NA
k141_244016	1116	No terminal repeats	2	11	0.9933	NA	1	1.9759	NA	NA
k141_118660	2071	No terminal repeats	2	11	0.9932	NA	1	1.7183	NA	NA
k141_2186519	4628	DTR	8	11	0.9932	NA	3	4.7714	MOBQ	NA
k141_2186554	7284	DTR	8	11	0.9932	NA	0	6.1077	NA	NA
k141_101706	2370	DTR	4	11	0.9932	NA	1	3.0772	NA	NA
k141_1156298	4663	No terminal repeats	7	11	0.9932	NA	0	4.2142	NA	NA
k141_1999346	27199	No terminal repeats	29	11	0.9932	NA	0	20.9499	NA	NA
k141_634875	5383	DTR	9	11	0.9932	NA	2	3.9318	MOBQ	NA
k141_1121170	3549	No terminal repeats	4	11	0.9932	NA	2	2.6616	NA	NA
k141_624204	3010	No terminal repeats	7	11	0.9932	NA	0	3.4366	NA	NA
k141_1431052	4106	No terminal repeats	4	11	0.9932	NA	0	5.1548	NA	NA
k141_1466734	1508	No terminal repeats	4	11	0.9932	NA	3	4.3280	F_traL;F_traE	NA
k141_513279	4153	No terminal repeats	5	11	0.9932	NA	2	3.2373	MOBQ	NA
k141_142625	9825	No terminal repeats	8	11	0.9932	NA	3	5.5308	F_traF;F_traH;F_traG	NA
k141_1671893	2805	No terminal repeats	3	11	0.9932	NA	1	1.7183	NA	NA
k141_1424741	1598	No terminal repeats	3	11	0.9931	NA	2	2.9571	MOBP1	NA
k141_420957	1216	No terminal repeats	2	11	0.9931	NA	1	3.0217	MOBB	NA
k141_1075225	2214	No terminal repeats	4	11	0.9931	NA	1	3.4366	NA	NA
k141_83371	4215	No terminal repeats	5	11	0.9931	NA	0	3.0241	NA	NA
k141_183455	5089	No terminal repeats	4	11	0.9931	NA	0	1.7183	NA	NA
k141_1345055	1439	No terminal repeats	4	11	0.9931	NA	1	4.6015	NA	NA
k141_1499326	1041	No terminal repeats	2	11	0.9931	NA	1	2.7441	NA	NA
k141_2186697	3005	DTR	3	11	0.9931	NA	2	1.9967	NA	NA
k141_2105514	1531	No terminal repeats	3	11	0.9931	NA	2	2.3295	MOBP1	NA
k141_84563	10276	No terminal repeats	16	11	0.9931	NA	0	8.0987	NA	NA
k141_254817	3888	No terminal repeats	5	11	0.9931	NA	0	0.4774	NA	NA
k141_727247	11100	No terminal repeats	9	11	0.9931	NA	0	3.2277	NA	NA
k141_1798851	4102	No terminal repeats	5	11	0.9931	NA	0	5.1548	NA	NA
k141_375904	6453	No terminal repeats	6	11	0.9931	NA	2	2.9571	MOBP1	NA
k141_791607	3072	No terminal repeats	5	11	0.9931	NA	0	3.4618	NA	NA
k141_391905	4374	No terminal repeats	6	11	0.9930	NA	0	2.4902	NA	NA
k141_1780622	2553	No terminal repeats	4	11	0.9930	NA	2	3.8147	T_virB6	NA
k141_820830	4572	No terminal repeats	7	11	0.9930	NA	0	4.2630	NA	NA
k141_784299	7667	No terminal repeats	10	11	0.9930	NA	8	11.2372	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9	NA
k141_1595390	8745	No terminal repeats	11	11	0.9930	NA	2	3.9192	MOBQ	NA
k141_1853626	1072	No terminal repeats	3	11	0.9930	NA	1	3.4366	MOBV	NA
k141_243757	4976	No terminal repeats	6	11	0.9930	NA	4	5.2878	F_traU;F_traW;virb4	NA
k141_409505	3359	No terminal repeats	5	11	0.9930	NA	2	4.5193	MOBP1	NA
k141_1221339	2748	No terminal repeats	5	11	0.9930	NA	0	2.1310	NA	NA
k141_1466056	4272	No terminal repeats	9	11	0.9930	NA	1	4.7400	MOBB	NA
k141_239967	2203	No terminal repeats	3	11	0.9929	NA	1	3.2077	MOBQ	NA
k141_616723	3269	No terminal repeats	5	11	0.9929	NA	0	3.0241	NA	NA
k141_893481	4541	No terminal repeats	4	11	0.9929	NA	0	3.4366	NA	NA
k141_897037	3904	No terminal repeats	5	11	0.9929	NA	0	6.3457	NA	NA
k141_1049174	1690	No terminal repeats	2	11	0.9929	NA	1	1.3621	NA	NA
k141_1748091	3266	No terminal repeats	4	11	0.9929	NA	1	1.7183	NA	NA
k141_1861571	4308	DTR	7	11	0.9929	NA	2	2.9571	MOBP1	NA
k141_1237669	2225	No terminal repeats	3	11	0.9929	NA	1	1.7183	MOBP1	NA
k141_2186755	2284	DTR	4	11	0.9929	NA	1	1.9759	NA	NA
k141_200703	2534	No terminal repeats	2	11	0.9929	NA	1	1.7183	NA	NA
k141_1162222	3345	No terminal repeats	5	11	0.9929	NA	0	1.7183	NA	NA
k141_481099	2090	No terminal repeats	2	11	0.9929	NA	1	1.7183	NA	NA
k141_1266105	1860	No terminal repeats	2	11	0.9928	NA	1	2.8317	virb4	NA
k141_2033171	9950	No terminal repeats	12	11	0.9928	NA	2	5.0822	MOBQ	NF012171
k141_1165319	1696	No terminal repeats	2	11	0.9928	NA	1	1.7183	NA	NA
k141_475519	1286	No terminal repeats	2	11	0.9928	NA	1	2.5612	NA	NA
k141_1058079	2113	No terminal repeats	3	11	0.9928	NA	2	3.2077	MOBQ	NA
k141_2187261	5566	DTR	7	11	0.9928	NA	2	4.7620	NA	NA
k141_1956932	11096	No terminal repeats	11	11	0.9928	NA	0	12.4724	NA	NA
k141_1121885	3445	No terminal repeats	6	11	0.9928	NA	2	4.9556	MOBQ	NA
k141_1706741	4181	DTR	6	11	0.9928	NA	2	4.0398	MOBP1	NA
k141_1215296	3783	No terminal repeats	5	11	0.9928	NA	1	2.8010	NA	NA
k141_681216	4762	No terminal repeats	9	11	0.9928	NA	0	2.8899	NA	NA
k141_261278	3107	No terminal repeats	3	11	0.9927	NA	1	1.7183	NA	NA
k141_530187	2576	No terminal repeats	4	11	0.9927	NA	0	4.4668	NA	NA
k141_89597	1581	No terminal repeats	4	11	0.9927	NA	1	3.3446	NA	NA
k141_1379178	4505	No terminal repeats	8	11	0.9927	NA	1	3.2960	MOBC	NA
k141_36515	3931	No terminal repeats	7	11	0.9927	NA	0	2.6387	NA	NA
k141_188787	4181	No terminal repeats	6	11	0.9927	NA	0	2.1556	NA	NA
k141_137466	9822	No terminal repeats	9	11	0.9927	NA	1	2.2711	NA	NA
k141_1843043	3600	No terminal repeats	4	11	0.9927	NA	1	1.7183	NA	NA
k141_507278	2063	No terminal repeats	3	11	0.9927	NA	1	1.5316	NA	NA
k141_1110069	7587	No terminal repeats	9	11	0.9926	NA	0	3.7306	NA	NA
k141_1736948	5118	No terminal repeats	6	11	0.9926	NA	0	1.7183	NA	NA
k141_1410114	4292	No terminal repeats	3	11	0.9926	NA	0	1.7183	NA	NA
k141_1278723	3559	No terminal repeats	6	11	0.9926	NA	0	2.9854	NA	NA
k141_823121	5375	No terminal repeats	5	11	0.9926	NA	0	3.3839	NA	NA
k141_207529	3053	No terminal repeats	6	11	0.9926	NA	1	2.7858	NA	NA
k141_1294154	3119	No terminal repeats	3	11	0.9926	NA	1	3.4006	MOBQ	NA
k141_1970974	1411	No terminal repeats	3	11	0.9926	NA	2	1.9913	NA	NA
k141_1146373	1732	No terminal repeats	1	11	0.9926	NA	1	0.9293	NA	NA
k141_630723	3336	No terminal repeats	6	11	0.9926	NA	0	1.7183	NA	NA
k141_417147	9850	No terminal repeats	10	11	0.9926	NA	0	2.3360	NA	NA
k141_21239	15644	No terminal repeats	20	11	0.9926	NA	0	2.8113	NA	NA
k141_1266459	14983	No terminal repeats	20	11	0.9926	NA	1	6.8145	MOBQ	NA
k141_339828	2701	No terminal repeats	3	11	0.9926	NA	2	2.6407	NA	NA
k141_592793	3467	No terminal repeats	6	11	0.9925	NA	2	4.2070	MOBP1	NA
k141_924488	3870	No terminal repeats	4	11	0.9925	NA	2	4.0794	virb4	NA
k141_1962938	5231	No terminal repeats	9	11	0.9925	NA	0	4.6048	NA	NA
k141_851282	2690	No terminal repeats	6	11	0.9925	NA	1	2.4881	NA	NA
k141_1360033	6145	No terminal repeats	7	11	0.9925	NA	0	3.4081	NA	NA
k141_1366126	1674	No terminal repeats	3	11	0.9925	NA	2	1.9913	NA	NA
k141_994329	5717	No terminal repeats	8	11	0.9925	NA	0	5.3215	NA	NA
k141_1873667	1293	No terminal repeats	2	11	0.9925	NA	1	1.7183	NA	NA
k141_2146563	1179	No terminal repeats	2	11	0.9925	NA	2	3.0256	F_traG	NA
k141_16531	9899	No terminal repeats	9	11	0.9924	NA	1	2.6614	MOBC	NA
k141_1214785	2189	No terminal repeats	4	11	0.9924	NA	2	3.2261	MOBQ	NA
k141_1864718	2952	No terminal repeats	5	11	0.9924	NA	0	2.1376	NA	NA
k141_1384161	2853	No terminal repeats	5	11	0.9924	NA	0	3.4366	NA	NA
k141_1463005	3960	No terminal repeats	5	11	0.9924	NA	1	3.3086	MOBQ	NA
k141_1076128	1110	No terminal repeats	2	11	0.9924	NA	1	1.9759	NA	NA
k141_1323990	1713	No terminal repeats	3	11	0.9924	NA	1	1.9336	NA	NA
k141_701248	7336	No terminal repeats	11	11	0.9924	NA	0	5.1548	NA	NA
k141_796109	4809	No terminal repeats	4	11	0.9924	NA	0	1.7183	NA	NA
k141_1481116	1755	No terminal repeats	4	11	0.9924	NA	2	3.2261	MOBQ	NA
k141_1718545	4883	No terminal repeats	8	11	0.9924	NA	1	2.1076	NA	NA
k141_1249747	1695	No terminal repeats	4	11	0.9923	NA	1	3.4366	NA	NA
k141_998411	1114	No terminal repeats	2	11	0.9923	NA	1	1.9759	NA	NA
k141_238781	1667	No terminal repeats	2	11	0.9923	NA	1	1.7183	NA	NA
k141_872627	2236	No terminal repeats	6	11	0.9923	NA	1	2.0761	NA	NA
k141_1811603	6176	No terminal repeats	5	11	0.9923	NA	0	1.7183	NA	NA
k141_1506984	5202	No terminal repeats	5	11	0.9923	NA	0	4.3171	NA	NA
k141_436390	4822	No terminal repeats	6	11	0.9923	NA	2	2.6616	NA	NA
k141_1923974	2009	No terminal repeats	3	11	0.9923	NA	1	2.0710	NA	NA
k141_1128578	3869	No terminal repeats	5	11	0.9923	NA	1	1.7183	MOBC	NA
k141_1415545	5268	No terminal repeats	9	11	0.9923	NA	1	6.6518	NA	NA
k141_158632	4119	No terminal repeats	5	11	0.9923	NA	2	3.4267	NA	NA
k141_122175	1379	No terminal repeats	2	11	0.9923	NA	1	2.8691	I_traI	NA
k141_225511	1801	DTR	1	11	0.9923	NA	1	0.9502	NA	NA
k141_1822748	7581	No terminal repeats	9	11	0.9923	NA	1	4.0559	NA	NA
k141_1629676	1417	No terminal repeats	2	11	0.9923	NA	1	2.2598	MOBP1	NA
k141_973613	5281	No terminal repeats	7	11	0.9923	NA	2	4.7620	NA	NA
k141_237232	2382	No terminal repeats	3	11	0.9923	NA	2	3.0871	MOBP1	NA
k141_2056563	3898	No terminal repeats	3	11	0.9923	NA	1	1.7183	NA	NA
k141_417695	2464	No terminal repeats	4	11	0.9922	NA	1	3.2097	NA	NA
k141_804540	2168	No terminal repeats	1	11	0.9922	NA	1	0.9293	NA	NA
k141_177031	7313	No terminal repeats	8	11	0.9922	NA	0	2.7304	NA	NA
k141_2186628	4148	DTR	4	11	0.9922	NA	0	2.4239	NA	NA
k141_90927	4998	No terminal repeats	6	11	0.9922	NA	1	4.5629	NA	NA
k141_2186678	9056	DTR	10	11	0.9922	NA	2	5.5384	MOBB	NA
k141_1764143	2858	No terminal repeats	4	11	0.9922	NA	1	2.7966	F_traE	NA
k141_770824	9313	No terminal repeats	10	11	0.9922	NA	0	9.6699	NA	NA
k141_1828078	1686	No terminal repeats	3	11	0.9922	NA	1	1.7183	NA	NA
k141_1618158	10185	No terminal repeats	8	11	0.9922	NA	4	5.7007	MOBP1;I_trbB;I_trbA	NA
k141_1157838	13692	No terminal repeats	10	11	0.9922	NA	0	5.7193	NA	NA
k141_2186627	4817	DTR	7	11	0.9922	NA	2	2.2591	MOBV	NA
k141_2090858	1030	No terminal repeats	2	11	0.9921	NA	1	2.2886	NA	NA
k141_471630	2921	No terminal repeats	5	11	0.9921	NA	0	2.7388	NA	NA
k141_1088496	1948	No terminal repeats	3	11	0.9921	NA	2	2.1688	NA	NA
k141_69949	4835	No terminal repeats	5	11	0.9921	NA	0	1.7183	NA	NA
k141_108646	7207	No terminal repeats	9	11	0.9921	NA	0	4.3607	NA	NA
k141_793241	4132	No terminal repeats	5	11	0.9921	NA	0	5.7647	NA	NA
k141_344444	4438	No terminal repeats	8	11	0.9921	NA	0	2.0811	NA	NA
k141_498807	5217	No terminal repeats	6	11	0.9921	NA	0	2.7197	NA	NA
k141_738501	3107	No terminal repeats	5	11	0.9921	NA	0	3.0808	NA	NA
k141_1669144	3518	DTR	3	11	0.9921	NA	2	1.8522	NA	NA
k141_796856	8015	No terminal repeats	12	11	0.9921	NA	0	3.8689	NA	NA
k141_2187080	12233	DTR	17	11	0.9921	NA	1	7.9352	MOBP1	NA
k141_1153072	4820	No terminal repeats	5	11	0.9920	NA	0	1.7183	NA	NA
k141_93862	1709	No terminal repeats	3	11	0.9920	NA	1	2.4496	NA	NA
k141_363001	19440	No terminal repeats	24	11	0.9920	NA	2	5.0932	NA	NA
k141_1766780	19674	No terminal repeats	23	11	0.9920	NA	0	8.5067	NA	NA
k141_1287114	2991	No terminal repeats	3	11	0.9920	NA	1	3.1861	NA	NA
k141_6596	2216	No terminal repeats	4	11	0.9920	NA	2	2.9571	MOBP1	NA
k141_1342950	6431	No terminal repeats	8	11	0.9920	NA	1	1.7183	MOBV	NA
k141_789906	2542	No terminal repeats	2	11	0.9920	NA	0	1.7183	NA	NA
k141_282324	5889	No terminal repeats	6	11	0.9920	NA	0	2.6172	NA	NA
k141_1749531	1400	No terminal repeats	3	11	0.9920	NA	2	3.3991	MOBQ	NA
k141_1682608	1064	No terminal repeats	1	11	0.9920	NA	1	1.7183	MOBP1	NA
k141_401090	1220	No terminal repeats	3	11	0.9919	NA	1	3.2077	MOBQ	NA
k141_1821647	3995	No terminal repeats	4	11	0.9919	NA	0	2.1556	NA	NA
k141_1985482	1321	No terminal repeats	3	11	0.9919	NA	2	2.9571	MOBP1	NA
k141_298874	3338	No terminal repeats	6	11	0.9919	NA	1	3.1310	NA	NA
k141_595370	1230	No terminal repeats	2	11	0.9919	NA	1	2.6481	NA	NA
k141_1445644	2094	No terminal repeats	3	11	0.9919	NA	1	1.7183	NA	NA
k141_1766969	1800	No terminal repeats	3	11	0.9919	NA	2	2.9608	MOBP1	NA
k141_211654	4859	No terminal repeats	9	11	0.9918	NA	2	9.4328	G_tfc9;G_tfc8	NA
k141_2069711	4122	No terminal repeats	7	11	0.9918	NA	0	3.0441	NA	NA
k141_1384943	7667	No terminal repeats	11	11	0.9918	NA	0	1.5931	NA	NA
k141_1026370	3295	No terminal repeats	5	11	0.9918	NA	2	3.2077	MOBQ	NA
k141_1849057	1512	No terminal repeats	1	11	0.9918	NA	1	0.9293	NA	NA
k141_1880550	3291	No terminal repeats	4	11	0.9918	NA	2	1.9967	NA	NA
k141_1440594	2324	No terminal repeats	4	11	0.9918	NA	1	2.3216	NA	NA
k141_158027	5811	No terminal repeats	7	11	0.9917	NA	0	2.3885	NA	NA
k141_1392170	4004	No terminal repeats	4	11	0.9917	NA	0	3.4366	NA	NA
k141_1415122	5851	No terminal repeats	8	11	0.9917	NA	2	3.2308	MOBP2	NA
k141_243904	1537	No terminal repeats	1	11	0.9917	NA	1	0.9372	NA	NA
k141_1380033	2568	No terminal repeats	5	11	0.9917	NA	1	3.7187	NA	NA
k141_18495	9707	No terminal repeats	12	11	0.9917	NA	1	5.8587	NA	NA
k141_423543	3933	No terminal repeats	3	11	0.9917	NA	0	2.0123	NA	NA
k141_910623	1092	No terminal repeats	2	11	0.9917	NA	1	2.6481	NA	NA
k141_1148638	7832	No terminal repeats	8	11	0.9917	NA	0	4.5193	NA	NA
k141_1730784	1726	No terminal repeats	3	11	0.9917	NA	1	2.3952	NA	NA
k141_1439819	1577	No terminal repeats	2	11	0.9917	NA	1	1.3621	NA	NA
k141_1507908	1534	No terminal repeats	4	11	0.9917	NA	2	2.8822	T_virB5	NA
k141_1379799	9019	No terminal repeats	9	11	0.9916	NA	1	1.7183	NA	NA
k141_601546	7320	No terminal repeats	7	11	0.9916	NA	2	3.2077	MOBQ	NA
k141_1218541	1949	No terminal repeats	1	11	0.9916	NA	1	0.9293	NA	NA
k141_1431615	4049	No terminal repeats	8	11	0.9916	NA	1	3.0504	NA	NA
k141_1533134	11388	No terminal repeats	10	11	0.9916	NA	0	5.5078	NA	NA
k141_1234543	1047	No terminal repeats	2	11	0.9916	NA	1	3.2409	NA	NA
k141_2007624	11817	No terminal repeats	16	11	0.9915	NA	4	14.0057	NA	NA
k141_143546	3453	No terminal repeats	4	11	0.9915	NA	0	1.7183	NA	NA
k141_2122786	1999	No terminal repeats	2	11	0.9915	NA	2	2.7119	F_traK	NA
k141_2016025	4424	No terminal repeats	4	11	0.9915	NA	0	4.4077	NA	NA
k141_1175784	11343	No terminal repeats	12	11	0.9915	NA	1	1.7183	NA	NA
k141_51490	1638	No terminal repeats	2	11	0.9915	NA	1	1.4079	NA	NA
k141_354310	3236	No terminal repeats	5	11	0.9915	NA	0	1.0939	NA	NA
k141_343863	4656	No terminal repeats	4	11	0.9915	NA	0	1.7183	NA	NA
k141_1918210	1094	No terminal repeats	2	11	0.9915	NA	1	2.6679	NA	NA
k141_1845759	23178	No terminal repeats	26	11	0.9915	NA	1	11.8579	NA	NA
k141_1590624	1650	No terminal repeats	1	11	0.9914	NA	1	0.9372	NA	NA
k141_298000	2821	No terminal repeats	6	11	0.9914	NA	1	2.9924	NA	NA
k141_10984	3597	No terminal repeats	4	11	0.9914	NA	0	1.3928	NA	NA
k141_1496597	3158	No terminal repeats	5	11	0.9914	NA	1	1.6903	NA	NA
k141_1824635	2732	No terminal repeats	4	11	0.9914	NA	1	1.7183	NA	NA
k141_196240	5883	No terminal repeats	7	11	0.9914	NA	0	2.8822	NA	NA
k141_1154066	2972	No terminal repeats	4	11	0.9914	NA	1	3.1421	NA	NA
k141_313300	4326	No terminal repeats	6	11	0.9914	NA	1	1.9598	NA	NA
k141_1986525	6312	DTR	10	11	0.9914	NA	1	4.0676	NA	NA
k141_1713295	3278	No terminal repeats	4	11	0.9914	NA	2	3.4366	NA	NA
k141_9637	1326	No terminal repeats	3	11	0.9914	NA	1	1.7183	NA	NA
k141_1211331	11332	No terminal repeats	11	11	0.9914	NA	2	3.4366	MOBF	NA
k141_375770	1199	No terminal repeats	1	15	0.9914	NA	1	1.7183	MOBP1	NA
k141_1084071	3392	No terminal repeats	3	11	0.9913	NA	0	1.6962	NA	NA
k141_838356	3328	No terminal repeats	6	11	0.9913	NA	0	3.8655	NA	NA
k141_2053650	1210	No terminal repeats	3	11	0.9913	NA	1	1.7183	NA	NA
k141_1768508	2969	No terminal repeats	5	11	0.9913	NA	0	4.3948	NA	NA
k141_1900747	1874	No terminal repeats	3	11	0.9913	NA	1	1.7761	MOBQ	NA
k141_222266	1293	No terminal repeats	1	11	0.9913	NA	1	0.9293	NA	NA
k141_1778747	9125	No terminal repeats	9	11	0.9913	NA	0	4.3970	NA	NA
k141_2185194	1162	No terminal repeats	2	11	0.9913	NA	1	2.7441	NA	NA
k141_1028930	1009	No terminal repeats	2	11	0.9913	NA	1	1.7183	NA	NA
k141_1141258	2847	No terminal repeats	3	11	0.9913	NA	1	1.7183	NA	NA
k141_42056	3657	No terminal repeats	6	11	0.9913	NA	0	2.3898	NA	NA
k141_1481949	3340	No terminal repeats	4	11	0.9913	NA	0	3.2220	NA	NA
k141_1346635	2358	No terminal repeats	3	11	0.9912	NA	1	0.9556	NA	NA
k141_145328	1804	No terminal repeats	3	11	0.9912	NA	1	3.2819	NA	NF000153
k141_331634	2574	No terminal repeats	3	11	0.9912	NA	1	1.3754	MOBB	NA
k141_373959	1290	No terminal repeats	2	11	0.9912	NA	1	1.7183	NA	NA
k141_1710026	1613	No terminal repeats	1	11	0.9912	NA	1	0.9293	NA	NA
k141_1494538	1691	No terminal repeats	2	11	0.9912	NA	1	1.7183	NA	NA
k141_1295802	3802	No terminal repeats	6	11	0.9912	NA	2	2.9941	MOBQ	NA
k141_532883	4257	No terminal repeats	4	11	0.9912	NA	1	1.9598	NA	NA
k141_1686973	6334	No terminal repeats	7	11	0.9912	NA	0	6.3510	NA	NA
k141_1543922	3872	No terminal repeats	5	11	0.9912	NA	0	3.2796	NA	NA
k141_245457	2555	No terminal repeats	6	11	0.9911	NA	0	2.9145	NA	NA
k141_119695	3998	No terminal repeats	4	11	0.9911	NA	1	2.0799	NA	NA
k141_348848	3313	No terminal repeats	5	11	0.9911	NA	2	4.6867	MOBP1	NA
k141_537697	4929	No terminal repeats	8	11	0.9911	NA	0	3.4366	NA	NA
k141_2125629	1696	No terminal repeats	3	11	0.9911	NA	3	4.4613	F_traK;F_traE;F_traL	NA
k141_1468791	11381	No terminal repeats	15	11	0.9911	NA	11	14.5389	F_traL;F_traE;F_traK;F_traB;F_traV;virb4;F_traW;F_traU	NA
k141_45735	3216	No terminal repeats	4	11	0.9911	NA	0	1.3193	NA	NA
k141_156132	4485	No terminal repeats	5	11	0.9911	NA	1	3.3478	MOBV	NA
k141_1569205	3178	No terminal repeats	4	11	0.9911	NA	0	1.7183	NA	NA
k141_640337	2668	No terminal repeats	3	11	0.9910	NA	0	1.7183	NA	NA
k141_328143	9385	No terminal repeats	8	11	0.9910	NA	0	3.0375	NA	NA
k141_85688	4482	No terminal repeats	5	11	0.9910	NA	0	3.9471	NA	NA
k141_739250	7576	No terminal repeats	7	11	0.9910	NA	0	1.7183	NA	NA
k141_2111692	5914	No terminal repeats	7	11	0.9910	NA	0	1.7183	NA	NA
k141_148292	2681	No terminal repeats	6	11	0.9910	NA	0	1.7183	NA	NA
k141_1109679	3359	No terminal repeats	5	11	0.9910	NA	2	4.2235	MOBP1	NA
k141_1065836	5619	No terminal repeats	6	11	0.9910	NA	0	1.7183	NA	NA
k141_1120328	3137	No terminal repeats	3	11	0.9910	NA	0	2.6764	NA	NA
k141_334353	2609	No terminal repeats	3	11	0.9910	NA	1	2.1745	MOBT	NA
k141_614979	7124	No terminal repeats	6	11	0.9909	NA	0	2.1455	NA	NA
k141_1312900	6586	No terminal repeats	5	11	0.9909	NA	0	4.4077	NA	NA
k141_683105	4815	No terminal repeats	5	11	0.9909	NA	0	5.8785	NA	NA
k141_2127809	1401	No terminal repeats	2	11	0.9909	NA	2	2.6961	I_trbA;I_trbB	NA
k141_2066308	2887	No terminal repeats	2	11	0.9909	NA	2	2.5091	F_traG;F_traH	NA
k141_221282	1081	No terminal repeats	1	11	0.9909	NA	1	1.7183	NA	NA
k141_865278	88448	No terminal repeats	89	11	0.9909	NA	1	32.8157	NA	NA
k141_1810232	4021	No terminal repeats	5	11	0.9909	NA	0	1.7183	NA	NA
k141_2098454	27987	No terminal repeats	24	11	0.9909	NA	0	3.4151	NA	NA
k141_2186522	4341	DTR	5	11	0.9909	NA	1	2.0901	NA	NA
k141_1639161	5457	No terminal repeats	5	11	0.9909	NA	1	2.6481	NA	NA
k141_73186	4502	No terminal repeats	7	11	0.9909	NA	0	3.4226	NA	NA
k141_460064	2140	No terminal repeats	1	11	0.9908	NA	1	0.9293	NA	NA
k141_1730521	3491	No terminal repeats	5	11	0.9908	NA	0	2.5765	NA	NA
k141_1965960	3519	No terminal repeats	5	11	0.9908	NA	0	3.5088	NA	NA
k141_1126504	5804	No terminal repeats	6	11	0.9908	NA	0	3.4196	NA	NA
k141_83975	3416	No terminal repeats	5	11	0.9908	NA	0	0.9937	NA	NA
k141_1994706	4097	No terminal repeats	6	11	0.9908	NA	1	1.3621	NA	NA
k141_2186838	18613	DTR	16	11	0.9908	NA	0	4.3148	NA	NA
k141_1788387	1001	No terminal repeats	1	11	0.9907	NA	1	1.7183	NA	NA
k141_394809	4124	No terminal repeats	6	11	0.9907	NA	0	1.7183	NA	NA
k141_1315030	1200	No terminal repeats	2	11	0.9907	NA	1	1.7183	NA	NA
k141_464967	2977	No terminal repeats	4	11	0.9907	NA	0	1.2558	NA	NA
k141_422899	3043	No terminal repeats	3	11	0.9907	NA	1	1.6029	MOBV	NA
k141_312560	2178	DTR	2	11	0.9907	NA	1	0.9293	NA	NA
k141_1306105	4353	No terminal repeats	8	11	0.9907	NA	1	3.6707	T_virB1	NA
k141_784456	9028	No terminal repeats	13	11	0.9907	NA	0	2.0066	NA	NA
k141_1301478	1254	No terminal repeats	1	11	0.9907	NA	1	0.9293	NA	NA
k141_808653	3768	No terminal repeats	4	11	0.9907	NA	1	1.7183	NA	NA
k141_1035410	1210	No terminal repeats	1	11	0.9907	NA	1	0.9293	NA	NA
k141_157978	2311	No terminal repeats	4	11	0.9907	NA	1	1.7183	NA	NA
k141_1965940	1776	No terminal repeats	3	11	0.9907	NA	1	1.7183	NA	NA
k141_544148	3941	No terminal repeats	6	11	0.9907	NA	2	3.3668	MOBP1	NA
k141_1356731	3205	No terminal repeats	5	11	0.9906	NA	0	1.7183	NA	NA
k141_2186867	6042	DTR	12	11	0.9906	NA	1	3.5565	NA	NA
