sample_id	aro_id	card_hit_name	diamond_read_hits	unique_reads	mean_pident	median_pident	mean_bitscore	median_bitscore	max_bitscore
ERR1713350	ARO:3002535	AAC(3)-IIc	2	2	91.85	91.85	93.85	93.85	101.0
ERR1713350	ARO:3002537	AAC(3)-IIIb	1	1	89.8	89.8	88.2	88.2	88.2
ERR1713350	ARO:3002540	AAC(3)-VIa	2	2	88.9	88.9	97.85	97.85	98.6
ERR1713350	ARO:3002546	AAC(6')-Ib	7	7	98.85714285714286	100.0	99.41428571428571	105.0	110.0
ERR1713350	ARO:3002547	AAC(6')-Ib-cr1	1	1	100.0	100.0	92.4	92.4	92.4
ERR1713350	ARO:3002572	AAC(6')-Iad	1	1	95.0	95.0	47.4	47.4	47.4
ERR1713350	ARO:3002578	AAC(6')-Ib7	208	208	96.95144230769232	100.0	79.63365384615385	82.6	109.0
ERR1713350	ARO:3002579	AAC(6')-Ib8	29	29	83.60000000000001	83.9	49.800000000000004	52.8	63.2
ERR1713350	ARO:3002580	AAC(6')-Ib9	2	2	94.6	94.6	93.9	93.9	100.0
ERR1713350	ARO:3002585	AAC(6')-31	3	3	87.3	87.8	64.06666666666666	55.5	95.1
ERR1713350	ARO:3002586	AAC(6')-32	1	1	82.0	82.0	91.7	91.7	91.7
ERR1713350	ARO:3002591	AAC_6_IB_Su	20	20	99.4	100.0	104.52000000000001	105.5	109.0
ERR1713350	ARO:3002592	AAC6_IB_HZ	35	35	99.53714285714287	100.0	95.28285714285714	102.0	107.0
ERR1713350	ARO:3002594	AAC(6')-IIa	3	3	96.53333333333335	97.6	101.0	102.0	112.0
ERR1713350	ARO:3002595	AAC(6')-IIb	1	1	81.6	81.6	90.9	90.9	90.9
ERR1713350	ARO:3002597	AAC6_Ie_APH2_Ia	22	22	94.05	97.7	99.48636363636363	102.5	110.0
ERR1713350	ARO:3002599	AAC6_30_AAC6_Ib	1	1	88.6	88.6	61.6	61.6	61.6
ERR1713350	ARO:3002601	aadA	27	27	99.16666666666667	100.0	69.8	64.7	99.8
ERR1713350	ARO:3002602	aadA2	35	35	98.12285714285714	100.0	96.82571428571428	97.4	108.0
ERR1713350	ARO:3002603	aadA3	1	1	86.4	86.4	44.3	44.3	44.3
ERR1713350	ARO:3002604	aadA4	55	55	99.28545454545454	100.0	67.49636363636364	60.1	108.0
ERR1713350	ARO:3002605	aadA5	459	459	99.40370370370371	100.0	99.89324618736383	102.0	114.0
ERR1713350	ARO:3002606	aadA6	75	75	97.44	100.0	69.284	66.6	102.0
ERR1713350	ARO:3002607	aadA7	27	27	97.57407407407408	98.0	88.34074074074073	95.5	107.0
ERR1713350	ARO:3002608	aadA8	1	1	92.0	92.0	102.0	102.0	102.0
ERR1713350	ARO:3002609	aadA9	12	12	94.52499999999999	93.0	43.34166666666667	44.25	47.4
ERR1713350	ARO:3002611	aadA11	161	161	99.25341614906831	100.0	90.4385093167702	95.9	112.0
ERR1713350	ARO:3002612	aadA12	3	3	97.43333333333334	100.0	75.0	89.0	90.9
ERR1713350	ARO:3002613	aadA13	47	47	98.62127659574467	100.0	90.33617021276596	97.8	109.0
ERR1713350	ARO:3002614	aadA14	1	1	87.8	87.8	93.6	93.6	93.6
ERR1713350	ARO:3002616	aadA16	42	42	96.17619047619048	98.0	80.9095238095238	93.2	110.0
ERR1713350	ARO:3002620	aadA23	59	59	97.13389830508474	98.0	75.9186440677966	75.1	111.0
ERR1713350	ARO:3002621	aadA24	8	8	98.475	100.0	96.73750000000001	97.4	100.0
ERR1713350	ARO:3002622	aadA6/aadA10	521	521	99.19769673704414	100.0	95.65086372360844	101.0	111.0
ERR1713350	ARO:3002623	ANT(4')-Ia	1	1	100.0	100.0	66.6	66.6	66.6
ERR1713350	ARO:3002626	ANT(6)-Ia	67	67	98.4731343283582	100.0	92.08507462686566	100.0	115.0
ERR1713350	ARO:3002628	aad(6)	40	40	96.67999999999999	100.0	101.58500000000001	105.5	116.0
ERR1713350	ARO:3002629	ANT(6)-Ib	67	67	90.93134328358208	87.8	94.34029850746269	92.8	114.0
ERR1713350	ARO:3002630	ANT(9)-Ia	2	2	80.45	80.45	80.3	80.3	81.3
ERR1713350	ARO:3002635	APH(2'')-IIa	5	5	89.4	90.0	88.97999999999999	90.9	94.0
ERR1713350	ARO:3002639	APH(3'')-Ib	38	38	96.84736842105262	97.05000000000001	76.47894736842105	76.25	110.0
ERR1713350	ARO:3002640	APH(3'')-Ic	2	2	84.9	84.9	85.5	85.5	93.2
ERR1713350	ARO:3002641	APH(3')-Ia	5	5	95.26	96.0	77.47999999999999	76.3	107.0
ERR1713350	ARO:3002642	APH(3')-Ib	6	6	97.66666666666667	97.7	96.76666666666667	95.5	107.0
ERR1713350	ARO:3002645	APH(3')-IIb	1	1	81.3	81.3	84.7	84.7	84.7
ERR1713350	ARO:3002647	APH(3')-IIIa	57	57	92.25263157894736	91.8	87.05789473684212	95.1	105.0
ERR1713350	ARO:3002659	APH(6)-Ic	4	4	90.3	90.3	73.025	69.3	100.0
ERR1713350	ARO:3002660	APH(6)-Id	12	12	97.15833333333335	97.05	72.52499999999999	70.1	100.0
ERR1713350	ARO:3002666	rmtF	2	2	92.8	92.8	94.75	94.75	98.6
ERR1713350	ARO:3002671	Lreu_cat-TC	4	4	99.0	99.0	92.25	101.5	104.0
ERR1713350	ARO:3002675	catB2	3	3	83.73333333333333	81.6	92.3	90.5	95.9
ERR1713350	ARO:3002676	catB3	12	12	97.26666666666667	99.0	97.2	101.4	114.0
ERR1713350	ARO:3002679	Paer_catB7	4	4	86.95	86.0	98.85	97.8	102.0
ERR1713350	ARO:3002680	catB8	10	10	91.3	92.4	79.57000000000001	86.25	111.0
ERR1713350	ARO:3002681	catB9	1	1	81.8	81.8	43.9	43.9	43.9
ERR1713350	ARO:3002685	catIII	1	1	81.0	81.0	43.9	43.9	43.9
ERR1713350	ARO:3002686	catP	3	3	96.53333333333335	96.3	74.56666666666666	66.6	95.9
ERR1713350	ARO:3002687	catQ	27	27	98.27407407407408	98.0	101.04814814814816	105.0	112.0
ERR1713350	ARO:3002688	catS	10	10	97.35	100.0	98.89	102.0	112.0
ERR1713350	ARO:3002691	Sent_cmlA	10	10	99.4	100.0	102.84	102.5	107.0
ERR1713350	ARO:3002695	cmlA5	8	8	99.4875	100.0	93.47500000000001	92.0	99.4
ERR1713350	ARO:3002699	cmlB1	6	6	93.13333333333333	95.55	88.25	88.35	98.2
ERR1713350	ARO:3002703	cmx	34	34	94.89411764705882	96.0	85.43529411764706	88.6	96.7
ERR1713350	ARO:3002705	floR	12	12	94.56666666666666	96.6	88.89999999999999	94.15	100.0
ERR1713350	ARO:3002735	QnrB20	1	1	95.5	95.5	43.9	43.9	43.9
ERR1713350	ARO:3002737	QnrB22	3	3	95.23333333333333	95.5	73.56666666666666	76.6	96.7
ERR1713350	ARO:3002738	QnrB23	1	1	92.0	92.0	105.0	105.0	105.0
ERR1713350	ARO:3002748	QnrB33	2	2	87.9	87.9	96.30000000000001	96.30000000000001	99.4
ERR1713350	ARO:3002762	QnrB47	1	1	100.0	100.0	107.0	107.0	107.0
ERR1713350	ARO:3002789	QnrD2	2	2	97.1	97.1	77.55	77.55	100.0
ERR1713350	ARO:3002791	QnrS2	5	5	99.6	100.0	105.0	106.0	108.0
ERR1713350	ARO:3002795	QnrS6	5	5	100.0	100.0	85.42	96.3	109.0
ERR1713350	ARO:3002797	QnrS8	2	2	82.0	82.0	68.35	68.35	84.7
ERR1713350	ARO:3002798	QnrS9	3	3	94.0	100.0	97.73333333333333	100.0	105.0
ERR1713350	ARO:3002799	QnrVC1	2	2	95.0	95.0	61.4	61.4	62.0
ERR1713350	ARO:3002801	QnrVC4	2	2	100.0	100.0	77.7	77.7	108.0
ERR1713350	ARO:3002804	FosA2	1	1	96.0	96.0	106.0	106.0	106.0
ERR1713350	ARO:3002812	pp-flo	15	15	95.13333333333334	96.0	93.46666666666667	93.6	103.0
ERR1713350	ARO:3002813	lmrB	4	4	96.25	96.45	71.825	76.6	94.4
ERR1713350	ARO:3002819	msrC	4	4	92.1	90.75	61.125	55.05	96.3
ERR1713350	ARO:3002826	EreA2	146	146	99.41712328767123	100.0	95.47808219178081	100.0	108.0
ERR1713350	ARO:3002832	vgaD	4	4	83.85	84.7	75.2	85.3	87.8
ERR1713350	ARO:3002836	lnuB	667	667	96.03178410794602	97.9	89.52218890554722	94.7	109.0
ERR1713350	ARO:3002837	lnuC	44	44	95.43636363636364	97.5	90.72500000000001	100.5	112.0
ERR1713350	ARO:3002838	lnuD	228	228	83.22675438596491	82.0	82.5359649122807	84.7	103.0
ERR1713350	ARO:3002839	lnuF	6	6	92.13333333333333	95.85	78.48333333333333	87.4	98.6
ERR1713350	ARO:3002841	vatB	78	78	82.41025641025641	81.9	87.82051282051282	93.2	104.0
ERR1713350	ARO:3002842	vatC	1	1	81.0	81.0	39.3	39.3	39.3
ERR1713350	ARO:3002845	vatH	1	1	84.4	84.4	60.8	60.8	60.8
ERR1713350	ARO:3002846	arr-1	6	6	84.13333333333333	83.8	92.88333333333333	92.45	98.2
ERR1713350	ARO:3002848	arr-3	1	1	89.5	89.5	42.0	42.0	42.0
ERR1713350	ARO:3002854	dfrA1	3	3	99.03333333333335	100.0	89.73333333333333	92.4	104.0
ERR1713350	ARO:3002859	dfrA14	9	9	99.32222222222222	100.0	103.42222222222222	103.0	107.0
ERR1713350	ARO:3002865	dfrC	1	1	92.0	92.0	54.7	54.7	54.7
ERR1713350	ARO:3002866	dfrD	2	2	100.0	100.0	104.5	104.5	107.0
ERR1713350	ARO:3002867	dfrF	54	54	97.54444444444444	100.0	88.17777777777779	96.7	107.0
ERR1713350	ARO:3002868	dfrG	14	14	100.0	100.0	98.67857142857143	105.5	112.0
ERR1713350	ARO:3002871	tet(37)	92	92	87.38260869565217	85.4	68.82065217391305	72.4	102.0
ERR1713350	ARO:3002872	FosA3	1	1	88.2	88.2	38.5	38.5	38.5
ERR1713350	ARO:3002879	linG	9	9	94.64444444444445	98.0	92.0	102.0	113.0
ERR1713350	ARO:3002882	lmrD	696	696	87.67772988505747	85.7	87.95201149425287	88.2	103.0
ERR1713350	ARO:3002883	rgt1438	1	1	80.0	80.0	37.7	37.7	37.7
ERR1713350	ARO:3002884	iri	1	1	82.4	82.4	62.4	62.4	62.4
ERR1713350	ARO:3002891	otr(A)S.rim	5	5	82.76	82.1	62.379999999999995	63.5	70.9
ERR1713350	ARO:3002895	SAT-2	2	2	99.0	99.0	95.5	95.5	102.0
ERR1713350	ARO:3002897	SAT-4	9	9	99.27777777777777	100.0	84.55555555555556	92.8	108.0
ERR1713350	ARO:3002908	vanF	1	1	84.4	84.4	60.8	60.8	60.8
ERR1713350	ARO:3002909	vanG	54	54	85.54074074074073	84.0	80.51296296296296	88.8	106.0
ERR1713350	ARO:3002912	vanN	2	2	87.0	87.0	43.9	43.9	43.9
ERR1713350	ARO:3002913	vanO	2	2	93.0	93.0	90.85	90.85	97.4
ERR1713350	ARO:3002919	vanR_in_vanA_cl	31	31	84.6258064516129	84.0	60.50645161290323	53.9	104.0
ERR1713350	ARO:3002921	vanR_in_vanB_cl	4	4	90.5	92.0	83.825	98.6	100.0
ERR1713350	ARO:3002922	vanR_in_vanC_cl	54	54	82.57407407407408	82.05	62.818518518518516	65.9	95.9
ERR1713350	ARO:3002923	vanR_in_vanD_cl	47	47	84.47446808510638	83.3	72.83829787234043	73.6	97.1
ERR1713350	ARO:3002924	vanR_in_vanE_cl	7	7	81.15714285714286	80.8	50.4	47.8	61.2
ERR1713350	ARO:3002925	vanR_in_vanF_cl	1	1	82.6	82.6	38.1	38.1	38.1
ERR1713350	ARO:3002926	vanR_in_vanG_cl	91	91	85.03736263736263	84.0	80.26813186813186	89.4	104.0
ERR1713350	ARO:3002927	vanR_in_vanL_cl	17	17	83.00588235294117	81.8	64.31176470588235	60.5	92.0
ERR1713350	ARO:3002928	vanR_in_vanM_cl	5	5	81.44	81.8	43.480000000000004	42.7	48.5
ERR1713350	ARO:3002929	vanR_in_vanN_cl	26	26	82.52692307692307	81.69999999999999	58.357692307692304	56.6	96.3
ERR1713350	ARO:3002930	vanR_in_vanO_cl	55	55	86.2090909090909	84.0	64.9	60.1	99.8
ERR1713350	ARO:3002931	vanS_in_vanA_cl	2	2	80.45	80.45	82.2	82.2	87.0
ERR1713350	ARO:3002932	vanS_in_vanB_cl	3	3	92.2	96.0	80.33333333333333	99.4	100.0
ERR1713350	ARO:3002933	vanS_in_vanC_cl	11	11	82.12727272727273	82.0	74.21818181818182	81.3	85.5
ERR1713350	ARO:3002934	vanS_in_vanD_cl	30	30	87.86	88.0	69.26666666666667	70.45	90.5
ERR1713350	ARO:3002937	vanS_in_vanG_cl	37	37	85.54324324324324	85.7	69.53783783783784	77.8	89.7
ERR1713350	ARO:3002938	vanS_in_vanL_cl	1	1	80.0	80.0	58.9	58.9	58.9
ERR1713350	ARO:3002940	vanS_in_vanN_cl	4	4	82.325	82.0	85.225	85.3	86.3
ERR1713350	ARO:3002941	vanS_in_vanO_cl	9	9	83.38888888888889	83.0	77.77777777777777	79.3	81.6
ERR1713350	ARO:3002942	vanH_in_vanA_cl	1	1	100.0	100.0	103.0	103.0	103.0
ERR1713350	ARO:3002943	vanH_in_vanB_cl	2	2	90.8	90.8	89.55	89.55	93.6
ERR1713350	ARO:3002949	vanX_in_vanA_cl	2	2	100.0	100.0	80.75	80.75	108.0
ERR1713350	ARO:3002959	vanY_in_vanG_cl	6	6	86.88333333333333	85.75	90.85000000000001	89.15	105.0
ERR1713350	ARO:3002962	vanZ_in_vanA_cl	3	3	100.0	100.0	98.16666666666667	99.8	100.0
ERR1713350	ARO:3002965	vanW_in_vanG_cl	17	17	90.95294117647059	89.8	92.3529411764706	99.0	109.0
ERR1713350	ARO:3002966	vanXY_in_vanC	18	18	83.44444444444444	82.8	62.794444444444444	60.65	99.8
ERR1713350	ARO:3002967	vanXY_in_vanE	18	18	82.13888888888889	82.1	57.138888888888886	57.0	58.2
ERR1713350	ARO:3002968	vanXY_in_vanL	1	1	80.0	80.0	63.5	63.5	63.5
ERR1713350	ARO:3002969	vanXY_in_vanN	1	1	82.1	82.1	59.3	59.3	59.3
ERR1713350	ARO:3002972	vanT_in_vanG_cl	10	10	92.74	94.95	85.63	84.55	104.0
ERR1713350	ARO:3002983	amrB	707	707	84.35162659123056	84.0	71.66902404526166	75.9	83.2
ERR1713350	ARO:3002985	arnA	81	81	84.9283950617284	84.0	90.98641975308641	92.0	108.0
ERR1713350	ARO:3002986	bacA	242	242	91.38801652892563	91.8	75.30165289256199	86.3	112.0
ERR1713350	ARO:3002987	bcrA	29	29	81.53448275862068	81.3	69.60344827586206	76.6	80.5
ERR1713350	ARO:3002993	AQU-1	3	3	81.96666666666665	81.3	56.73333333333334	58.9	64.7
ERR1713350	ARO:3002997	LCR-1	43	43	95.12325581395349	100.0	95.00697674418605	103.0	112.0
ERR1713350	ARO:3002999	CblA-1	60	60	98.92666666666668	100.0	92.83166666666666	101.0	107.0
ERR1713350	ARO:3003002	CfxA2	166	166	98.8487951807229	100.0	93.13734939759036	99.2	108.0
ERR1713350	ARO:3003003	CfxA3	2	2	100.0	100.0	103.0	103.0	105.0
ERR1713350	ARO:3003006	blt	14	14	98.67857142857143	100.0	87.82857142857142	91.65	100.0
ERR1713350	ARO:3003007	bmr	6	6	97.33333333333333	98.0	95.88333333333333	96.1	100.0
ERR1713350	ARO:3003010	ceoB	623	623	83.25553772070626	82.0	78.1422150882825	80.9	99.0
ERR1713350	ARO:3003012	dfrA13	4	4	85.075	86.05000000000001	43.425	43.5	44.3
ERR1713350	ARO:3003015	dfrA19	2	2	99.0	99.0	95.65	95.65	107.0
ERR1713350	ARO:3003022	dfrB3	1	1	80.0	80.0	42.0	42.0	42.0
ERR1713350	ARO:3003030	MexV	2	2	82.95	82.95	59.1	59.1	79.7
ERR1713350	ARO:3003031	MexW	452	452	86.96548672566372	86.0	81.22809734513274	83.2	99.8
ERR1713350	ARO:3003033	mexY	554	554	83.0028880866426	82.0	76.81335740072203	77.8	90.1
ERR1713350	ARO:3003035	mfpA	1	1	81.8	81.8	40.8	40.8	40.8
ERR1713350	ARO:3003036	oleB	1	1	84.0	84.0	43.9	43.9	43.9
ERR1713350	ARO:3003037	opcM	10	10	82.34	82.8	44.9	46.2	50.8
ERR1713350	ARO:3003039	OprA	203	203	83.6847290640394	82.8	56.275369458128075	58.5	78.2
ERR1713350	ARO:3003041	Spne_PBP1a_AMX	40	40	84.27000000000001	84.0	86.1725	87.2	94.4
ERR1713350	ARO:3003042	Spne_PBP2b_AMX	19	19	84.3736842105263	82.0	87.8736842105263	89.4	97.1
ERR1713350	ARO:3003043	Spne_PBP2x_AMX	6	6	89.16666666666667	88.0	93.41666666666667	93.4	102.0
ERR1713350	ARO:3003048	rosA	117	117	86.4094017094017	86.0	81.22735042735043	84.7	99.0
ERR1713350	ARO:3003049	rosB	498	498	84.3562248995984	83.7	79.56345381526104	80.9	99.0
ERR1713350	ARO:3003051	smeA	4	4	97.0	97.0	91.15	89.15	100.0
ERR1713350	ARO:3003052	smeB	375	375	85.63040000000001	84.0	75.5712	76.3	102.0
ERR1713350	ARO:3003053	smeC	7	7	94.35714285714286	95.8	86.38571428571429	85.5	98.6
ERR1713350	ARO:3003055	smeD	41	41	84.16585365853659	82.0	75.32682926829268	77.0	91.3
ERR1713350	ARO:3003056	smeE	711	711	84.82306610407876	84.0	74.17130801687765	77.8	98.6
ERR1713350	ARO:3003057	smeF	199	199	83.52311557788944	82.5	58.90100502512563	62.4	97.4
ERR1713350	ARO:3003059	tmrB	2	2	100.0	100.0	75.8	75.8	100.0
ERR1713350	ARO:3003063	ykkC	3	3	100.0	100.0	83.03333333333333	80.5	100.0
ERR1713350	ARO:3003064	ykkD	4	4	90.4	90.4	73.625	71.85	103.0
ERR1713350	ARO:3003066	smeR	184	184	82.85597826086956	81.8	57.58967391304348	52.0	87.8
ERR1713350	ARO:3003067	smeS	7	7	93.37142857142858	95.9	90.28571428571429	94.0	109.0
ERR1713350	ARO:3003069	vanXY_in_vanG	2	2	92.0	92.0	96.1	96.1	99.4
ERR1713350	ARO:3003071	mphF	11	11	100.0	100.0	104.39090909090909	105.0	114.0
ERR1713350	ARO:3003074	Saur_cls_DAP	2	2	83.05	83.05	65.05	65.05	89.7
ERR1713350	ARO:3003077	Efae_liaF_DAP	3	3	80.86666666666666	80.0	41.6	38.9	47.0
ERR1713350	ARO:3003078	Efac_liaR_DAP	241	241	85.12780082987551	84.0	70.17883817427385	72.0	93.6
ERR1713350	ARO:3003079	Efac_liaS_DAP	3	3	87.8	87.0	68.39999999999999	73.9	89.7
ERR1713350	ARO:3003092	Efac_cls_DAP	3	3	80.33333333333333	80.0	45.46666666666666	47.8	47.8
ERR1713350	ARO:3003094	imiH	4	4	93.875	92.5	55.375	53.9	68.6
ERR1713350	ARO:3003096	CfxA5	2	2	100.0	100.0	103.0	103.0	103.0
ERR1713350	ARO:3003097	CfxA6	282	282	97.50602836879433	98.0	89.39929078014184	96.3	107.0
ERR1713350	ARO:3003099	cphA2	3	3	95.93333333333334	95.9	104.33333333333333	103.0	110.0
ERR1713350	ARO:3003101	cphA5	2	2	88.8	88.8	68.95	68.95	82.8
ERR1713350	ARO:3003103	cphA7	1	1	95.7	95.7	95.9	95.9	95.9
ERR1713350	ARO:3003104	cphA8	5	5	98.0	98.0	103.14000000000001	105.0	105.0
ERR1713350	ARO:3003105	dfrA3	13	13	84.4	84.0	82.6923076923077	88.2	97.1
ERR1713350	ARO:3003107	mef(B)	24	24	95.575	96.0	89.71666666666665	93.80000000000001	104.0
ERR1713350	ARO:3003109	msrE	4929	4929	98.36092513694462	100.0	93.35167376749848	97.1	110.0
ERR1713350	ARO:3003110	catB10	5	5	87.06	87.8	64.48	45.4	94.4
ERR1713350	ARO:3003111	lsaB	23	23	83.28695652173913	83.7	77.10434782608696	79.3	95.5
ERR1713350	ARO:3003112	lsaC	3	3	88.0	86.0	92.86666666666667	89.7	103.0
ERR1713350	ARO:3003115	OXA-427	17	17	98.21764705882353	100.0	92.98235294117647	99.0	112.0
ERR1713350	ARO:3003116	OXA-420	2	2	100.0	100.0	102.5	102.5	103.0
ERR1713350	ARO:3003117	OXA-421	1	1	100.0	100.0	110.0	110.0	110.0
ERR1713350	ARO:3003171	ACT-36	4	4	99.5	100.0	99.025	102.0	102.0
ERR1713350	ARO:3003196	tet(45)	2	2	82.85	82.85	86.05	86.05	87.0
ERR1713350	ARO:3003197	aadA25	4	4	95.65	94.65	66.625	68.55	84.7
ERR1713350	ARO:3003199	AAC(6')-Iak	6	6	89.23333333333333	87.30000000000001	42.666666666666664	43.3	43.5
ERR1713350	ARO:3003203	TLA-2	2	2	100.0	100.0	104.0	104.0	106.0
ERR1713350	ARO:3003204	TLA-3	2	2	94.95	94.95	101.3	101.3	104.0
ERR1713350	ARO:3003206	lsaE	1161	1161	96.38329026701119	98.0	94.10482342807924	98.6	115.0
ERR1713350	ARO:3003208	FosXCC	4	4	91.45	91.25	68.825	63.150000000000006	98.2
ERR1713350	ARO:3003209	fosA5	11	11	92.63636363636364	90.0	93.02727272727272	94.0	113.0
ERR1713350	ARO:3003210	FosA4	1	1	86.0	86.0	81.6	81.6	81.6
ERR1713350	ARO:3003283	Mtub_rpoB_RIF	193	193	83.60621761658031	82.6	76.61554404145078	80.1	98.2
ERR1713350	ARO:3003284	Mlep_rpoB_RIF	857	857	86.85215869311553	86.0	90.05589264877479	90.5	112.0
ERR1713350	ARO:3003285	Saur_rpoB_RIF	2209	2209	86.02901765504754	84.6	86.170529651426	89.7	105.0
ERR1713350	ARO:3003288	Ecol_rpoB_RIF	11919	11919	87.7220739994966	86.0	90.1727745616243	91.3	112.0
ERR1713350	ARO:3003291	Saur_rpoC_DAP	9990	9990	85.90263263263263	85.4	85.9614114114114	89.0	112.0
ERR1713350	ARO:3003294	Ecol_gyrA_FLO	239	239	93.17280334728034	98.0	84.61087866108787	92.4	107.0
ERR1713350	ARO:3003295	Mtub_gyrA_FLO	100	100	83.05	82.05	79.675	85.3	101.0
ERR1713350	ARO:3003296	Saur_gyrA_FLO	1302	1302	84.01397849462366	83.7	89.23041474654377	91.3	102.0
ERR1713350	ARO:3003297	Bbac_gyrA_FLO	507	507	82.62130177514793	81.8	80.37396449704141	84.0	100.0
ERR1713350	ARO:3003298	Mlep_gyrA_FLO	86	86	84.10581395348838	82.8	67.21279069767442	62.599999999999994	104.0
ERR1713350	ARO:3003301	Saur_gyrB_AMU	2055	2055	84.93761557177615	84.4	78.53197080291972	82.8	100.0
ERR1713350	ARO:3003302	Bbac_gyrA_AMU	1172	1172	84.38293515358362	83.7	75.8236348122867	78.6	105.0
ERR1713350	ARO:3003303	Ecol_gyrB_AMU	3633	3633	89.06941921277182	89.8	88.0260941370768	91.7	115.0
ERR1713350	ARO:3003304	Mlep_gyrB_FLO	103	103	83.62815533980583	83.3	77.04757281553398	84.3	102.0
ERR1713350	ARO:3003305	Uure_gyrB_FLO	785	785	86.80777070063695	85.1	54.63070063694267	50.8	92.8
ERR1713350	ARO:3003306	Mmor_gyrB_FLO	1218	1218	86.25418719211824	86.0	78.99146141215107	85.1	108.0
ERR1713350	ARO:3003307	Sser_gyrB_FLO	1563	1563	85.65015994881638	85.7	86.07293666026871	90.5	105.0
ERR1713350	ARO:3003308	Ecol_parC_FLO	405	405	94.35061728395061	96.0	94.01876543209876	97.4	115.0
ERR1713350	ARO:3003309	Uure_parC_FLO	7	7	82.55714285714285	82.0	74.44285714285715	80.5	89.0
ERR1713350	ARO:3003310	Mhom_23S_FLO	30	30	81.19666666666667	80.0	57.89666666666667	57.4	70.5
ERR1713350	ARO:3003311	Spne_parC_FLO	1629	1629	86.28980969920197	86.0	88.48514426028237	89.7	110.0
ERR1713350	ARO:3003312	Saur_parC_FLO	329	329	83.0741641337386	82.5	84.55714285714285	86.7	99.0
ERR1713350	ARO:3003314	Saur_parE_AMU	1342	1342	85.63233979135619	85.1	77.55387481371088	85.5	100.0
ERR1713350	ARO:3003315	Saur_parE_FLO	89	89	84.54831460674157	85.0	71.29550561797753	71.6	94.4
ERR1713350	ARO:3003316	Ecol_parE_FLO	1008	1008	88.16041666666666	86.0	91.09365079365078	92.6	115.0
ERR1713350	ARO:3003317	Sser_parE_FLO	88	88	89.02272727272727	89.8	88.29318181818182	92.4	106.0
ERR1713350	ARO:3003326	Mtub_embB_EMB	15	15	84.03333333333333	84.0	76.20666666666666	80.5	98.6
ERR1713350	ARO:3003327	Mtub_embC_EMB	5	5	84.28	86.0	89.52000000000001	87.0	101.0
ERR1713350	ARO:3003357	Cdif_EFTu_ELF	6901	6901	90.53502390957831	92.0	93.47243877698885	98.2	108.0
ERR1713350	ARO:3003359	Scin_EFTu_ELF	3326	3326	88.59594107035477	89.3	65.16957306073361	65.1	105.0
ERR1713350	ARO:3003361	Pros_EFTu_GE2A	2596	2596	82.94919106317411	82.0	86.05273497688752	90.5	105.0
ERR1713350	ARO:3003368	Ecol_EFTu_KIR	19262	19262	86.22877686636902	85.3	85.0179835946423	89.0	112.0
ERR1713350	ARO:3003369	Ecol_EFTu_PLV	169	169	85.36923076923077	83.3	67.78816568047338	69.3	99.8
ERR1713350	ARO:3003373	Kpne_acrR_MULT	13	13	90.06153846153846	86.0	76.33076923076922	74.7	104.0
ERR1713350	ARO:3003374	Kaer_acrR_MULT	145	145	84.5503448275862	84.2	48.58275862068965	44.7	99.0
ERR1713350	ARO:3003378	Ecol_MarR_MULT	43	43	91.47209302325582	92.0	87.41162790697673	92.4	108.0
ERR1713350	ARO:3003379	Sent_ramR	4	4	87.4	88.1	72.225	73.6	82.8
ERR1713350	ARO:3003380	Kpne_ramR	27	27	97.74814814814815	98.0	90.82222222222221	99.4	109.0
ERR1713350	ARO:3003381	Ecol_soxR_MULT	51	51	96.50392156862745	98.0	83.86078431372549	88.2	109.0
ERR1713350	ARO:3003382	Sent_soxR_MULT	36	36	93.32499999999999	93.6	92.11111111111111	95.7	109.0
ERR1713350	ARO:3003383	Sent_soxS_MULT	17	17	92.69411764705882	92.3	68.05882352941177	57.0	100.0
ERR1713350	ARO:3003385	Kaer_Omp36	13	13	84.83846153846154	83.7	84.63846153846154	91.7	97.8
ERR1713350	ARO:3003386	Ecol_folP_SLF	255	255	91.45725490196078	92.6	67.9250980392157	54.7	107.0
ERR1713350	ARO:3003387	Spyo_folP_SLF	83	83	85.27831325301206	83.3	57.57108433734939	43.5	92.8
ERR1713350	ARO:3003390	Ecol_ompF_BLA	87	87	94.05977011494252	98.0	92.78850574712644	100.0	109.0
ERR1713350	ARO:3003392	Mtub_katG_INH	996	996	82.97851405622491	82.0	86.70993975903615	92.0	108.0
ERR1713350	ARO:3003393	Mtub_inhA_INH	7	7	84.22857142857143	81.3	65.95714285714286	54.3	97.4
ERR1713350	ARO:3003394	Mtub_pncA_PZA	30	30	86.57	87.65	41.65333333333333	41.2	51.6
ERR1713350	ARO:3003395	Mtub_rpsL_STR	4430	4430	83.20726862302483	82.8	81.44153498871331	85.1	101.0
ERR1713350	ARO:3003438	Efac_EFTu_GE2A	8681	8681	87.69475866835617	87.0	86.13703490381292	90.5	108.0
ERR1713350	ARO:3003441	cfrA	1	1	80.4	80.4	89.0	89.0	89.0
ERR1713350	ARO:3003445	Mtub_tlyA_AMG	4	4	81.3	81.3	78.0	79.15	80.9
ERR1713350	ARO:3003453	Mtub_embA_EMB	4	4	86.85	87.0	90.42500000000001	90.9	95.9
ERR1713350	ARO:3003458	Mtub_ethA_ETO	3	3	83.86666666666666	83.8	63.53333333333333	68.9	69.3
